dia_semana;dia;mes;periodo;hora;genero;comuna;modalidad;label_modalidad;arma_medio;label_arma;movil_agresor;label_agresor;movil_victima;label_victima;edad;conducta;lat;lon
domingo;1;12;2015;19;masculino;sur;violacion cerraduras;42;contundente;4;a pie;1;a pie;1;0;hurto a residencias;2.908991;-75.274467
lunes;2;12;2015;19;femenino;suroriental;atraco;4;arma de fuego;2;motocicleta;7;motocicleta;7;0;hurto a personas;2.9231;-75.266481
lunes;2;12;2015;8;femenino;suroriental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.9231;-75.266481
lunes;2;12;2015;21;femenino;la floresta;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.927763;-75.264617
lunes;2;12;2015;3;femenino;sur;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.908991;-75.274467
lunes;2;12;2015;10;femenino;las palmas;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.947179;-75.257497
lunes;2;12;2015;18;femenino;oriental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.940498;-75.26865
lunes;2;12;2015;21;masculino;nororiental;atraco;4;arma blanca;1;motocicleta;7;a pie;1;0;hurto a personas;2.96045;-75.284146
lunes;2;12;2015;17;sin dato;oriental;atraco;4;arma de fuego;2;a pie;1;a pie;1;0;hurto a comercio;2.940498;-75.26865
lunes;2;12;2015;10;sin dato;entre rios;engano;11;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a comercio;2.935378;-75.294883
martes;3;12;2015;15;femenino;central;atraco;4;arma blanca;1;motocicleta;7;vehiculo;15;0;hurto a personas;2.92796;-75.286621
martes;3;12;2015;19;femenino;central;factor de oportunidad;13;sin empleo de arma;15;taxi;15;pasajero de taxi;10;0;hurto a personas;2.92796;-75.286621
martes;3;12;2015;23;femenino;entre rios;atraco;4;arma blanca;1;motocicleta;7;a pie;1;0;hurto a personas;2.935378;-75.294883
martes;3;12;2015;12;femenino;oriental;raponazo;25;sin empleo de arma;15;motocicleta;7;a pie;1;0;hurto a personas;2.940498;-75.26865
martes;3;12;2015;20;femenino;la floresta;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.927763;-75.264617
martes;3;12;2015;20;femenino;entre rios;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.935378;-75.294883
martes;3;12;2015;7;masculino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
martes;3;12;2015;18;masculino;la floresta;violacion cerraduras;42;contundente;4;a pie;1;a pie;1;0;hurto a residencias;2.927763;-75.264617
miercoles;4;12;2015;7;femenino;oriental;atraco;4;arma blanca;1;a pie;1;a pie;1;0;hurto a personas;2.940498;-75.26865
miercoles;4;12;2015;9;femenino;noroccidental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.95476;-75.297625
miercoles;4;12;2015;18;femenino;sur;violacion cerraduras;42;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.908991;-75.274467
miercoles;4;12;2015;15;masculino;sur;atraco;4;arma de fuego;2;motocicleta;7;motocicleta;7;0;hurto a personas;2.908991;-75.274467
miercoles;4;12;2015;14;masculino;entre rios;rompimiento vidrio;29;contundente;4;vehiculo;16;vehiculo;15;0;hurto a personas;2.935378;-75.294883
miercoles;4;12;2015;19;masculino;central;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
miercoles;4;12;2015;22;masculino;entre rios;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.935378;-75.294883
miercoles;4;12;2015;10;masculino;oriental;factor de oportunidad;13;sin empleo de arma;15;motocicleta;7;vehiculo;15;0;hurto a personas;2.940498;-75.26865
jueves;5;12;2015;9;femenino;entre rios;engano;11;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.935378;-75.294883
jueves;5;12;2015;21;femenino;nororiental;atraco;4;arma blanca;1;motocicleta;7;motocicleta;7;0;hurto a personas;2.96045;-75.284146
jueves;5;12;2015;21;femenino;noroccidental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.95476;-75.297625
jueves;5;12;2015;18;masculino;central;engano;11;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
jueves;5;12;2015;8;masculino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
jueves;5;12;2015;3;masculino;corregimiento guacirco;escopolaminado;12;escopolamina;6;pasajero bus;10;pasajero bus;9;0;hurto a personas;3.102249;-75.276535
viernes;6;12;2015;16;femenino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
viernes;6;12;2015;17;femenino;noroccidental;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.95476;-75.297625
viernes;6;12;2015;14;femenino;sur;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.908991;-75.274467
viernes;6;12;2015;20;masculino;oriental;atraco;4;arma blanca;1;motocicleta;7;motocicleta;7;0;hurto de motos;2.940498;-75.26865
viernes;6;12;2015;22;masculino;las palmas;atraco;4;arma blanca;1;a pie;1;a pie;1;0;hurto a personas;2.947179;-75.257497
viernes;6;12;2015;2;masculino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
viernes;6;12;2015;11;masculino;entre rios;raponazo;25;sin empleo de arma;15;motocicleta;7;motocicleta;7;0;hurto a personas;2.935378;-75.294883
viernes;6;12;2015;19;sin dato;central;mechero;19;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a comercio;2.92796;-75.286621
sabado;7;12;2015;11;femenino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
sabado;7;12;2015;16;femenino;central;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
sabado;7;12;2015;10;femenino;sur;engano;11;sin empleo de arma;15;vehiculo;16;vehiculo;15;0;hurto a personas;2.908991;-75.274467
sabado;7;12;2015;18;femenino;norte;raponazo;25;sin empleo de arma;15;motocicleta;7;motocicleta;7;0;hurto a personas;2.920993;-75.268685
sabado;7;12;2015;15;femenino;nororiental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.96045;-75.284146
sabado;7;12;2015;5;masculino;sur;escopolaminado;12;escopolamina;6;a pie;1;motocicleta;7;0;hurto de motos;2.908991;-75.274467
sabado;7;12;2015;13;masculino;oriental;atraco;4;contundente;4;a pie;1;a pie;1;0;hurto a residencias;2.940498;-75.26865
sabado;7;12;2015;18;sin dato;central;mechero;19;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a comercio;2.92796;-75.286621
sabado;7;12;2015;15;sin dato;nororiental;mechero;19;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a comercio;2.96045;-75.284146
domingo;1;12;2015;6;femenino;noroccidental;atraco;4;arma blanca;1;a pie;1;a pie;1;0;hurto a personas;2.95476;-75.297625
domingo;1;12;2015;15;femenino;entre rios;atraco;4;arma blanca;1;a pie;1;a pie;1;0;hurto a personas;2.935378;-75.294883
domingo;1;12;2015;3;masculino;norte;halado;15;sin empleo de arma;15;a pie;1;motocicleta;7;0;hurto de motos;2.920993;-75.268685
domingo;1;12;2015;14;masculino;central;atraco;4;arma de fuego;2;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
domingo;1;12;2015;15;masculino;las palmas;atraco;4;arma de fuego;2;motocicleta;7;vehiculo;15;0;hurto a personas;2.947179;-75.257497
domingo;1;12;2015;3;masculino;las palmas;atraco;4;arma de fuego;2;a pie;1;a pie;1;0;hurto a personas;2.947179;-75.257497
domingo;1;12;2015;15;masculino;suroriental;rompimiento pared;28;contundente;4;a pie;1;a pie;1;0;hurto a residencias;2.9231;-75.266481
domingo;1;12;2015;10;sin dato;sur;factor de oportunidad;13;contundente;4;a pie;1;a pie;1;0;hurto a comercio;2.908991;-75.274467
lunes;2;12;2015;15;femenino;norte;atraco;4;arma de fuego;2;a pie;1;a pie;1;0;hurto a personas;2.920993;-75.268685
lunes;2;12;2015;19;femenino;sur;rompimiento vidrio;29;contundente;4;motocicleta;7;a pie;1;0;hurto a personas;2.908991;-75.274467
lunes;2;12;2015;19;masculino;suroriental;atraco;4;arma blanca;1;a pie;1;a pie;1;0;hurto a personas;2.9231;-75.266481
lunes;2;12;2015;6;masculino;noroccidental;engano;11;sin empleo de arma;15;motocicleta;7;vehiculo;15;0;hurto a personas;2.95476;-75.297625
lunes;2;12;2015;6;masculino;sur;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.908991;-75.274467
lunes;2;12;2015;18;sin dato;las palmas;violacion cerraduras;42;contundente;4;a pie;1;a pie;1;0;hurto a comercio;2.947179;-75.257497
martes;3;12;2015;18;femenino;central;raponazo;25;arma blanca;1;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
martes;3;12;2015;18;femenino;nororiental;raponazo;25;sin empleo de arma;15;motocicleta;7;vehiculo;15;0;hurto a personas;2.96045;-75.284146
martes;3;12;2015;4;masculino;norte;halado;15;sin empleo de arma;15;a pie;1;motocicleta;7;0;hurto de motos;2.920993;-75.268685
martes;3;12;2015;8;masculino;sur;halado;15;sin empleo de arma;15;a pie;1;motocicleta;7;0;hurto de motos;2.908991;-75.274467
martes;3;12;2015;22;masculino;la floresta;atraco;4;arma de fuego;2;a pie;1;a pie;1;0;hurto a personas;2.927763;-75.264617
martes;3;12;2015;6;masculino;noroccidental;factor de oportunidad;13;sin empleo de arma;15;motocicleta;7;vehiculo;15;0;hurto a personas;2.95476;-75.297625
martes;3;12;2015;19;masculino;entre rios;factor de oportunidad;13;contundente;4;a pie;1;a pie;1;0;hurto a personas;2.935378;-75.294883
martes;3;12;2015;16;masculino;sur;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.908991;-75.274467
martes;3;12;2015;4;masculino;las palmas;llave maestra;18;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.947179;-75.257497
miercoles;4;12;2015;13;femenino;entre rios;raponazo;25;sin empleo de arma;15;motocicleta;7;a pie;1;0;hurto a personas;2.935378;-75.294883
miercoles;4;12;2015;19;femenino;nororiental;rompimiento vidrio;29;contundente;4;motocicleta;7;vehiculo;15;0;hurto a personas;2.96045;-75.284146
miercoles;4;12;2015;20;femenino;central;retencion dinero;26;contundente;4;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
miercoles;4;12;2015;17;masculino;suroriental;atraco;4;arma blanca;1;a pie;1;a pie;1;0;hurto a personas;2.9231;-75.266481
miercoles;4;12;2015;14;masculino;nororiental;atraco;4;arma blanca;1;taxi;15;conductor taxi;5;0;hurto a personas;2.96045;-75.284146
miercoles;4;12;2015;19;masculino;entre rios;retencion tarjeta;27;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.935378;-75.294883
miercoles;4;12;2015;2;masculino;corregimiento guacirco;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;3.102249;-75.276535
miercoles;4;12;2015;2;masculino;sur;violacion cerraduras;42;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.908991;-75.274467
miercoles;4;12;2015;19;sin dato;entre rios;mechero;19;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a comercio;2.935378;-75.294883
jueves;5;12;2015;8;femenino;entre rios;halado;15;sin empleo de arma;15;a pie;1;motocicleta;7;0;hurto de motos;2.935378;-75.294883
jueves;5;12;2015;20;femenino;entre rios;halado;15;sin empleo de arma;15;a pie;1;motocicleta;7;0;hurto de motos;2.935378;-75.294883
jueves;5;12;2015;13;femenino;central;atraco;4;arma de fuego;2;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
jueves;5;12;2015;10;femenino;oriental;engano;11;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.940498;-75.26865
jueves;5;12;2015;6;femenino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
jueves;5;12;2015;18;femenino;entre rios;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.935378;-75.294883
jueves;5;12;2015;21;femenino;norte;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.920993;-75.268685
jueves;5;12;2015;20;masculino;sur;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.908991;-75.274467
jueves;5;12;2015;20;masculino;noroccidental;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.95476;-75.297625
jueves;5;12;2015;17;masculino;sur;factor de oportunidad;13;sin empleo de arma;15;motocicleta;7;a pie;1;0;hurto a personas;2.908991;-75.274467
jueves;5;12;2015;13;sin dato;central;atraco;4;arma de fuego;2;a pie;1;a pie;1;0;hurto a comercio;2.92796;-75.286621
viernes;6;12;2015;13;femenino;nororiental;halado;15;llave maestra;9;a pie;1;motocicleta;7;0;hurto de motos;2.96045;-75.284146
viernes;6;12;2015;9;femenino;sur;atraco;4;arma blanca;1;a pie;1;a pie;1;0;hurto a personas;2.908991;-75.274467
viernes;6;12;2015;20;masculino;la floresta;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.927763;-75.264617
viernes;6;12;2015;11;masculino;sur;atraco;4;arma de fuego;2;motocicleta;7;vehiculo;15;0;hurto a personas;2.908991;-75.274467
sabado;7;12;2015;19;femenino;entre rios;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.935378;-75.294883
sabado;7;12;2015;20;femenino;noroccidental;atraco;4;arma de fuego;2;motocicleta;7;a pie;1;0;hurto a personas;2.95476;-75.297625
sabado;7;12;2015;7;masculino;nororiental;halado;15;sin empleo de arma;15;a pie;1;motocicleta;7;0;hurto de motos;2.96045;-75.284146
sabado;7;12;2015;22;masculino;la floresta;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.927763;-75.264617
sabado;7;12;2015;0;masculino;central;violacion cerraduras;42;contundente;4;a pie;1;a pie;1;0;hurto a residencias;2.92796;-75.286621
domingo;1;12;2015;13;femenino;norte;violacion cerraduras;42;contundente;4;a pie;1;a pie;1;0;hurto a residencias;2.920993;-75.268685
domingo;1;12;2015;15;masculino;sur;halado;15;sin empleo de arma;15;a pie;1;motocicleta;7;0;hurto de motos;2.908991;-75.274467
domingo;1;12;2015;4;masculino;central;escopolaminado;12;escopolamina;6;taxi;15;pasajero de taxi;10;0;hurto a personas;2.92796;-75.286621
lunes;2;12;2015;9;femenino;central;suplantacion empresa servicios;34;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
lunes;2;12;2015;11;masculino;noroccidental;halado;15;sin empleo de arma;15;a pie;1;motocicleta;7;0;hurto de motos;2.95476;-75.297625
lunes;2;12;2015;11;masculino;oriental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.940498;-75.26865
lunes;2;12;2015;5;masculino;nororiental;atraco;4;arma de fuego;2;a pie;1;a pie;1;0;hurto a personas;2.96045;-75.284146
lunes;2;12;2015;15;masculino;nororiental;atraco;4;arma de fuego;2;motocicleta;7;a pie;1;0;hurto a personas;2.96045;-75.284146
lunes;2;12;2015;9;sin dato;central;mechero;19;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a comercio;2.92796;-75.286621
lunes;2;12;2015;1;sin dato;central;rompimiento pared;28;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a comercio;2.92796;-75.286621
martes;3;12;2015;13;femenino;nororiental;factor de oportunidad;13;contundente;4;a pie;1;a pie;1;0;hurto a personas;2.96045;-75.284146
martes;3;12;2015;9;femenino;nororiental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.96045;-75.284146
martes;3;12;2015;20;femenino;nororiental;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.96045;-75.284146
martes;3;12;2015;10;femenino;sur;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.908991;-75.274467
martes;3;12;2015;17;masculino;la floresta;atraco;4;arma blanca;1;motocicleta;7;bicicleta;2;0;hurto a personas;2.927763;-75.264617
martes;3;12;2015;16;masculino;oriental;atraco;4;arma de fuego;2;a pie;1;a pie;1;0;hurto a residencias;2.940498;-75.26865
miercoles;4;12;2015;10;femenino;corregimiento rio las ceibas;atraco;4;arma de fuego;2;motocicleta;7;motocicleta;7;0;hurto de motos;2.885892;-75.155379
miercoles;4;12;2015;10;femenino;corregimiento rio las ceibas;atraco;4;arma de fuego;2;motocicleta;7;motocicleta;7;0;hurto a personas;2.885892;-75.155379
miercoles;4;12;2015;21;femenino;central;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.92796;-75.286621
miercoles;4;12;2015;14;femenino;entre rios;engano;11;sin empleo de arma;15;motocicleta;7;vehiculo;15;0;hurto a personas;2.935378;-75.294883
miercoles;4;12;2015;8;femenino;noroccidental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.95476;-75.297625
miercoles;4;12;2015;18;masculino;central;atraco;4;arma de fuego;2;motocicleta;7;a pie;1;0;hurto a personas;2.92796;-75.286621
miercoles;4;12;2015;17;masculino;las palmas;atraco;4;arma de fuego;2;motocicleta;7;vehiculo;15;0;hurto a personas;2.947179;-75.257497
miercoles;4;12;2015;22;masculino;central;cosquilleo;9;sin empleo de arma;15;taxi;15;a pie;1;0;hurto a personas;2.92796;-75.286621
miercoles;4;12;2015;18;masculino;entre rios;raponazo;25;sin empleo de arma;15;a pie;1;vehiculo;15;0;hurto a personas;2.935378;-75.294883
miercoles;4;12;2015;23;masculino;la floresta;escopolaminado;12;escopolamina;6;a pie;1;a pie;1;0;hurto a personas;2.927763;-75.264617
miercoles;4;12;2015;20;masculino;noroccidental;rompimiento vidrio;29;contundente;4;a pie;1;a pie;1;0;hurto a personas;2.95476;-75.297625
miercoles;4;12;2015;19;masculino;suroriental;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.9231;-75.266481
miercoles;4;12;2015;16;sin dato;central;mechero;19;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a comercio;2.92796;-75.286621
jueves;5;12;2015;22;femenino;entre rios;atraco;4;arma blanca;1;a pie;1;a pie;1;0;hurto a personas;2.935378;-75.294883
jueves;5;12;2015;10;femenino;central;engano;11;sin empleo de arma;15;a pie;1;vehiculo;15;0;hurto a personas;2.92796;-75.286621
jueves;5;12;2015;22;femenino;nororiental;raponazo;25;sin empleo de arma;15;motocicleta;7;vehiculo;15;0;hurto a personas;2.96045;-75.284146
jueves;5;12;2015;17;masculino;norte;atraco;4;arma de fuego;2;a pie;1;a pie;1;0;hurto a personas;2.920993;-75.268685
jueves;5;12;2015;17;masculino;central;atraco;4;arma de fuego;2;motocicleta;7;a pie;1;0;hurto a personas;2.92796;-75.286621
jueves;5;12;2015;1;masculino;entre rios;atraco;4;arma blanca;1;a pie;1;a pie;1;0;hurto a personas;2.935378;-75.294883
jueves;5;12;2015;11;masculino;sur;atraco;4;arma blanca;1;a pie;1;vehiculo;15;0;hurto a personas;2.908991;-75.274467
jueves;5;12;2015;13;masculino;la floresta;rompimiento pared;28;contundente;4;a pie;1;a pie;1;0;hurto a residencias;2.927763;-75.264617
jueves;5;12;2015;15;sin dato;entre rios;mechero;19;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a comercio;2.935378;-75.294883
viernes;6;12;2015;10;masculino;suroriental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a personas;2.9231;-75.266481
viernes;6;12;2015;9;masculino;noroccidental;factor de oportunidad;13;sin empleo de arma;15;bicicleta;2;a pie;1;0;hurto a residencias;2.95476;-75.297625
viernes;6;12;2015;18;masculino;la floresta;rompimiento pared;28;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.927763;-75.264617
sabado;7;12;2015;14;femenino;oriental;atraco;4;arma blanca;1;motocicleta;7;a pie;1;0;hurto a personas;2.940498;-75.26865
sabado;7;12;2015;3;masculino;sur;violacion cerraduras;42;contundente;4;a pie;1;a pie;1;0;hurto a residencias;2.908991;-75.274467
sabado;7;12;2015;14;sin dato;central;mechero;19;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a comercio;2.92796;-75.286621
sabado;7;12;2015;15;sin dato;central;mechero;19;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a comercio;2.92796;-75.286621
